hits_count,hits_count_pro,ratio_hits_prom,orf_len,insertion_index,NI,NI_ratio,HFI,orf,label
0.03761755485893417,0.09375,1.0,0.023498161013485903,0.030379746835443037,0.8425959413301186,1.0031746031746034,0.3822784810126582,YBL002W,non_ess
0.07210031347962383,0.09375,0.6,0.01798120147118921,0.0732484076433121,1.842569569808236,1.1838235294117645,0.16560509554140124,YBL001C,non_ess
0.28213166144200624,0.15625,5.0,0.15610952186350635,0.038428693424423566,0.9490302587443988,0.8792855430352435,0.12724167378309134,YBR001C,non_ess
0.01567398119122257,0.03125,0.3333333333333333,0.0551695954229669,0.005813953488372093,0.1568733850129199,0.23391812865497075,0.9151162790697674,YBR002C,ess
0.01567398119122257,0.0,0.0,0.08520637515324889,0.0038431975403535744,0.1116688120660968,0.22991967871485944,0.4212144504227517,YBR004C,ess
0.018808777429467086,0.0,0.0,0.04025337147527585,0.0093603744149766,0.2577888409654033,0.4893048128342247,0.3634945397815912,YBR005W,non_ess
0.16927899686520376,0.0,0.0,0.09828361258684104,0.0361687876758205,1.1923281465149238,1.2415695892090743,0.08908238446081715,YBR006W,non_ess
0.006269592476489028,0.0625,1.0,0.05537392725786678,0.002317497103128621,0.18343880916302704,0.2838827838827839,0.5677867902665121,YBR011C,ess
0.025078369905956112,0.0,1.0,0.022885165508786273,0.02072538860103627,1.5650906735751298,1.2291666666666667,0.4067357512953368,YBR016W,non_ess
0.03134796238244514,0.0,0.0,0.032897425418880265,0.01876172607879925,0.6463618565951547,0.9903381642512078,0.3433395872420263,YBR022W,non_ess
0.025078369905956112,0.0,1.0,0.019207192480588477,0.024096385542168683,0.8117140093219594,0.6423357664233577,0.3132530120481928,YBR027C,non_ess
0.009404388714733543,0.0,0.0,0.09011033919084593,0.0021849963583394027,0.07116668929845567,0.1767554479418886,0.5200291332847778,YBR029C,ess
0.10971786833855798,0.1875,3.0,0.017163874131589704,0.11589403973509932,3.5641968031621647,1.0209424083769632,0.1490066225165563,YBR032W,non_ess
0.05329153605015674,0.03125,2.0,0.043318348998774014,0.02478134110787172,0.8447393995192062,1.0706252811515968,0.2740524781341108,YBR035C,non_ess
0.034482758620689655,0.0,0.0,0.19350224765018392,0.003804911795226565,0.1658260065979339,0.2829929300864101,0.19578000691802144,YBR038W,ess
0.05329153605015674,0.15625,2.5,0.03248876174908051,0.03225806451612903,1.098340119010335,1.4359223300970874,0.2314990512333966,YBR047W,non_ess
0.012539184952978056,0.03125,0.3333333333333333,0.16223947691050267,0.001644736842105263,0.051825857660345184,0.12178137651821863,0.3680098684210527,YBR049C,ess
0.05956112852664577,0.0625,2.0,0.06579485083776053,0.018700787401574805,0.5808480619107161,1.1165401122482668,0.2076771653543307,YBR050C,non_ess
0.018808777429467086,0.0,1.0,0.020433183489987742,0.017142857142857144,0.4794037267080746,2.3217391304347825,0.8171428571428572,YBR051W,non_ess
0.009404388714733543,0.03125,1.0,0.12341642827952595,0.001611170784103115,0.06134180805689675,0.41262135922330095,0.5488721804511278,YBR060C,ess
0.03134796238244514,0.0625,4.0,0.04168369431957499,0.015105740181268885,0.3732305916697784,0.6332992849846782,0.2447129909365559,YBR066C,non_ess
0.003134796238244514,0.0,0.0,0.04515733551287291,0.001402524544179523,0.027728289299116787,0.04468468468468468,0.7391304347826086,YBR070C,ess
0.034482758620689655,0.0625,1.0,0.007560277891295465,0.06832298136645963,1.4033456540791827,1.0604732690622265,0.5093167701863354,YBR072C-A,non_ess
0.04075235109717868,0.3125,2.5,0.014711892112791173,0.04887218045112782,1.6709291476867352,1.4114963503649636,0.31203007518796994,YBR076C-A,non_ess
0.04702194357366771,0.0,0.0,0.1937065794850838,0.005183137525915689,0.16430017065568453,0.5323868677905945,0.24395300621976504,YBR079C,ess
0.0438871473354232,0.21875,2.333333333333333,0.0334423103119466,0.025878003696857672,0.6241423603496351,0.8813559322033899,0.3160813308687616,YBR082C,non_ess
0.0,0.0,0.0,0.06906416019615856,0.0,0.0,0.0,1.0,YBR087W,ess
0.009404388714733543,0.0,1.0,0.04944830404577034,0.003865979381443299,0.12207175073637702,0.3616071428571429,0.6224226804123711,YBR088C,ess
0.08150470219435736,0.1875,1.0,0.04597466285247242,0.03586206896551724,1.053390557939914,1.127038626609442,0.8234482758620689,YBR090C,non_ess
0.01567398119122257,0.0,0.0,0.15059256232120966,0.0022114108801415304,0.06761116871252383,0.17812105926860028,0.3613445378151261,YBR102C,ess
0.0219435736677116,0.125,1.3333333333333333,0.0063342868818962,0.04895104895104895,1.681105931105931,0.6935185185185185,0.6503496503496503,YBR103C-A,non_ess
0.03761755485893417,0.21875,1.4,0.035145075602778915,0.02120141342756184,0.8129366385239932,1.6226826608506,0.27208480565371024,YBR106W,non_ess
0.003134796238244514,0.03125,2.0,0.026767470371883942,0.002257336343115124,0.05683495398506685,0.38461538461538464,0.8984198645598194,YBR109C,ess
0.003134796238244514,0.0,0.0,0.08847568451164692,0.0007412898443291327,0.019028803898688024,0.1937799043062201,1.0,YBR110W,ess
0.03761755485893417,0.125,4.0,0.03248876174908051,0.022770398481973438,0.4579493087557603,0.7653061224489796,0.3453510436432637,YBR116C,non_ess
0.009404388714733543,0.0,0.0,0.1293420514916224,0.0015392508978963571,0.03912262698819907,0.21945701357466066,0.5787583376090303,YBR123C,ess
0.0219435736677116,0.25,1.3333333333333333,0.010625255414793627,0.033980582524271837,1.077414409810935,1.2315789473684209,1.0,YBR126W-A,non_ess
0.018808777429467086,0.09375,3.0,0.0063342868818962,0.04195804195804196,1.329091960670908,1.0556390977443608,0.4615384615384616,YBR126W-B,non_ess
0.06269592476489028,0.03125,1.0,0.023906824683285657,0.049875311720698264,1.400568346575422,1.337209302325581,0.3092269326683292,YBR134W,non_ess
0.0,0.0,0.0,0.027380465876583573,0.0,0.0,0.0,1.0,YBR135W,ess
0.028213166144200625,0.0,0.0,0.48058847568451163,0.0012665353222628766,0.0382976156969965,0.1298076923076923,0.8259217562623136,YBR136W,ess
0.03761755485893417,0.0,1.0,0.03330608908868002,0.02226345083487941,1.049860853432282,1.875,0.3821892393320965,YBR137W,non_ess
0.012539184952978056,0.0,0.0,0.1546791990192072,0.0017233950883239985,0.0786532601755579,0.14790195263813874,0.4907367514002585,YBR142W,ess
0.006269592476489028,0.0,0.0,0.0860237024928484,0.0015232292460015233,0.0672928831344673,0.17222222222222222,0.5476009139375476,YBR143C,ess
0.06269592476489028,0.375,2.4,0.01798120147118921,0.06369426751592358,2.813871196036801,2.952380952380953,0.3343949044585987,YBR144C,non_ess
0.012539184952978056,0.0,0.0,0.05619125459746629,0.004571428571428572,0.16574934268185804,0.7116564417177914,0.4822857142857143,YBR152W,ess
0.0,0.0,1.0,0.04658765835717205,0.0,0.0,0.0,1.0,YBR153W,ess
0.0,0.0,0.0,0.0406620351450756,0.0,0.0,0.0,1.0,YBR154C,ess
0.006269592476489028,0.0,0.0,0.07539844707805476,0.001728608470181504,0.062466559657570885,0.4553571428571429,0.5185825410544511,YBR155W,ess
0.018808777429467086,0.0,1.0,0.05762157744176543,0.006696428571428571,0.2756765749778172,0.5996612083568605,0.5580357142857143,YBR160W,ess
0.003134796238244514,0.125,1.0,0.010012259910093994,0.005076142131979695,0.2661775370046495,0.3193277310924369,0.9238578680203046,YBR162W-A,non_ess
0.0,0.0,0.0,0.0253371475275848,0.0,0.0,0.0,1.0,YBR167C,ess
0.05642633228840125,0.09375,0.6,0.01798120147118921,0.05732484076433121,3.4659480646741803,3.2019230769230766,1.0,YBR174C,non_ess
0.09404388714733541,0.5,3.2,0.06109521863506334,0.03167898627243928,1.917357660948292,1.8816821097647891,0.133051742344245,YBR175W,non_ess
0.05956112852664577,0.0,1.0,0.02206783816918676,0.050802139037433164,1.7671328671328672,3.2397435897435893,0.5561497326203209,YBR178W,non_ess
0.0,0.0,1.0,0.07376379239885575,0.0,0.0,0.0,1.0,YBR192W,ess
0.0,0.0,0.0,0.042296689824274626,0.0,0.0,0.0,1.0,YBR193C,ess
0.009404388714733543,0.0,1.0,0.10993052717613405,0.0018028846153846157,0.07614683493589744,0.16536458333333331,0.4459134615384616,YBR196C,ess
0.018808777429467086,0.0625,0.5,0.0036779730281977937,0.0576923076923077,2.6346153846153846,1.6999999999999995,0.3269230769230769,YBR196C-B,non_ess
0.10344827586206896,0.21875,3.5,0.041070698814875364,0.050535987748851464,2.6718865780763723,1.6411290322580647,0.2526799387442573,YBR197C,non_ess
0.009404388714733543,0.0,1.0,0.15978749489170413,0.0012520868113522535,0.07056403529692344,0.23214285714285715,0.4691151919866444,YBR198C,ess
0.009404388714733543,0.0625,0.6666666666666666,0.010420923579893748,0.014778325123152709,0.7371697268248992,0.3935064935064935,0.5172413793103449,YBR201C-A,non_ess
0.050156739811912224,0.0,1.0,0.16939109113199838,0.00630666141111549,0.32225202919127016,0.4504854368932039,0.26763894363421364,YBR202W,ess
0.07210031347962383,0.03125,0.5,0.018185533306089092,0.07255520504731862,3.674502547925261,1.650147928994083,0.14511041009463724,YBR209W,non_ess
0.0,0.0,1.0,0.06293420514916225,0.0,0.0,0.0,1.0,YBR211C,ess
0.07523510971786834,0.03125,0.25,0.052717613404168376,0.029126213592233014,1.4839039345937657,1.1027568922305764,0.1650485436893204,YBR213W,non_ess
0.06269592476489028,0.0625,2.0,0.05135540117150252,0.02487562189054726,0.7687466283042619,0.755750273822563,0.16169154228855726,YBR219C,non_ess
0.03761755485893417,0.1875,1.2,0.0036779730281977937,0.1153846153846154,3.6282051282051286,1.3333333333333337,1.0,YBR221W-A,non_ess
0.0219435736677116,0.09375,6.0,0.004699632202697181,0.05882352941176471,1.8035714285714284,1.7083333333333333,1.0,YBR223W-A,non_ess
0.08150470219435736,0.21875,1.1666666666666667,0.010216591744993871,0.13,4.7125,3.34375,0.22,YBR230W-A,non_ess
0.009404388714733543,0.0,0.0,0.07519411524315489,0.002599653379549393,0.116826847329447,0.24458874458874466,0.31629116117850953,YBR234C,ess
0.01567398119122257,0.0,0.0,0.08581937065794852,0.0038167938931297713,0.18313671061762665,0.5636363636363636,0.7595419847328244,YBR236C,ess
0.12852664576802508,0.03125,0.5,0.09644462607274214,0.02796725784447476,0.9418269507906922,0.8222596448254744,1.0,YBR241C,non_ess
0.0,0.03125,0.2,0.08827135267674704,0.0,0.0,0.0,1.0,YBR243C,ess
0.0,0.0,0.0,0.09542296689824276,0.0,0.0,0.0,1.0,YBR247C,ess
0.003134796238244514,0.0,0.0,0.026767470371883942,0.002257336343115124,0.07739860428746366,0.17777777777777776,0.7404063205417607,YBR252W,ess
0.0,0.0,0.0,0.02145484266448713,0.0,0.0,0.0,1.0,YBR253W,ess
0.0,0.0625,0.6666666666666666,0.03248876174908051,0.0,0.0,0.0,1.0,YBR254C,ess
0.012539184952978056,0.0625,0.25,0.045361667347772784,0.00558659217877095,0.16684374678685265,0.7214723926380369,0.9343575418994412,YBR256C,ess
0.012539184952978056,0.0,0.0,0.053739272578667764,0.004767580452920143,0.17361938816050854,1.0750000000000002,0.7151370679380215,YBR257W,ess
0.0219435736677116,0.125,0.6666666666666666,0.04413567633837352,0.01002865329512894,0.36043151372664267,0.6798756798756799,0.4555873925501432,YBR261C,non_ess
0.003134796238244514,0.0,1.0,0.06211687780956274,0.0010395010395010396,0.04174636174636175,0.165,1.0,YBR265W,ess
0.018808777429467086,0.03125,0.2,0.023906824683285657,0.014962593516209474,0.640859389986572,0.4512820512820513,0.4713216957605985,YBR277C,non_ess
0.025078369905956112,0.125,1.3333333333333333,0.03780138945647732,0.013223140495867768,0.4661537000094994,0.3083164300202839,0.7752066115702478,YBR278W,non_ess
0.12225705329153605,0.09375,1.5,0.10645688598283613,0.024178549287042782,0.8409708093570725,0.8646322378716745,0.15127092374457532,YBR286W,non_ess
0.0877742946708464,0.0,1.0,0.05782590927666531,0.03114571746384872,1.2189403093765254,1.0071942446043165,0.1546162402669633,YBR291C,non_ess
0.09090909090909091,0.125,4.0,0.1140171638741316,0.016821345707656612,0.7699338822922827,1.4129530600118836,0.1357308584686775,YBR296C,non_ess
0.03134796238244514,0.125,2.0,0.004699632202697181,0.08403361344537816,4.353952107158653,1.0321257689678742,0.2605042016806723,YBR296C-A,non_ess
0.012539184952978056,0.0,0.0,0.011646914589293013,0.01809954751131222,1.2267649060985866,0.7492625368731565,0.4796380090497738,YBR298C-A,non_ess
0.0,0.0,0.0,0.06129955046996323,0.0,0.0,0.0,1.0,YCL059C,ess
0.05329153605015674,0.375,1.7142857142857142,0.016550878626890073,0.05802047781569966,3.974402730375427,2.567708333333333,0.22866894197952214,YCL057C-A,non_ess
0.01567398119122257,0.0,0.0,0.16857376379239886,0.0019801980198019802,0.12425312096427035,0.4268774703557312,0.7461386138613861,YCL054W,ess
0.012539184952978056,0.0,0.0,0.08173273395995097,0.0032,0.2039703703703704,0.9537037037037036,0.7784,YCL052C,ess
0.025078369905956112,0.03125,1.0,0.10339190845933798,0.005102040816326529,0.15423331494760065,0.18345618345618345,0.3934948979591837,YCL043C,ess
0.07210031347962383,0.0,0.0,0.021046178994687373,0.06406685236768803,1.8325153645487908,1.0630252100840336,0.15041782729805014,YCL042W,non_ess
0.4075235109717868,0.25,1.6,0.09889660809154067,0.08655126498002662,2.2936085219707056,1.3702702702702705,0.09720372836218376,YCL040W,non_ess
0.0438871473354232,0.3125,2.5,0.06906416019615856,0.013157894736842105,0.3765107212475633,0.5827160493827159,0.2368421052631579,YCL034W,non_ess
0.006269592476489028,0.0,0.0,0.057417245606865557,0.0022396416573348264,0.07726763717805152,0.1873963515754561,0.5016797312430011,YCL031C,ess
0.20689655172413793,0.09375,1.5,0.12607274213322436,0.034718569174118884,2.1079475714536207,1.0039682539682535,0.10152551288795372,YCL025C,non_ess
0.009404388714733543,0.03125,1.0,0.020228851655087865,0.008645533141210375,0.6983039637171069,0.20765027322404372,0.6109510086455331,YCL023C,non_ess
0.025078369905956112,0.09375,6.0,0.022272170004086638,0.021220159151193636,1.6847342906795937,0.6275862068965518,0.3740053050397878,YCL021W-A,non_ess
0.009404388714733543,0.0,1.0,0.09828361258684104,0.0020093770931011385,0.20553057123720214,0.225417439703154,0.4427327528466176,YCL017C,ess
0.07523510971786834,0.5625,3.0,0.04965263588067021,0.030808729139922983,0.8172516729838741,0.9940828402366864,0.13222079589216945,YCL010C,non_ess
0.006269592476489028,0.03125,0.5,0.1031875766244381,0.0012779552715654952,0.03917997870074548,0.08703703703703704,0.6485623003194888,YCL004W,ess
0.0219435736677116,0.0625,4.0,0.013894564773191665,0.02755905511811024,0.6979648697758933,0.8758974358974358,0.3818897637795276,YCL001W-B,non_ess
0.0438871473354232,0.0,0.0,0.01798120147118921,0.044585987261146494,1.2592007929660969,1.8559077809798272,0.22929936305732485,YCR001W,non_ess
0.003134796238244514,0.0,0.0,0.03412341642827953,0.0018148820326678765,0.05739697095127413,0.1161236424394319,0.6388384754990926,YCR003W,non_ess
0.13793103448275862,0.1875,2.0,0.09072333469554557,0.03183791606367583,1.0636256409827425,0.9129983696457684,0.2496382054992764,YCR005C,non_ess
0.10344827586206896,0.1875,1.5,0.02881078872088272,0.06976744186046513,2.4118989870166927,0.9580411919368976,0.10359408033826638,YCR006C,non_ess
0.06269592476489028,0.0,1.0,0.11994278708622805,0.011043622308117064,0.3810262893642242,1.0856234385646149,0.11816675869685254,YCR008W,non_ess
0.009404388714733543,0.0,0.0,0.08173273395995097,0.0024,0.1237685950413223,0.3774104683195592,0.8088,YCR012W,ess
0.07836990595611285,0.25,1.6,0.020024519820187988,0.07267441860465118,3.0640361512178997,1.413337846987136,0.17151162790697674,YCR022C,non_ess
0.0438871473354232,0.03125,0.5,0.014711892112791173,0.05263157894736842,2.162919862470246,0.8266331658291457,0.19548872180451127,YCR024C-B,non_ess
0.012539184952978056,0.0,0.0,0.004903964037597058,0.032786885245901634,1.3703893442622952,2.7291666666666665,0.4836065573770492,YCR024C-A,non_ess
0.06896551724137931,0.375,1.2,0.02451982018798529,0.05365853658536585,2.3264018104098563,1.1689135606661378,0.2682926829268293,YCR025C,non_ess
0.003134796238244514,0.03125,0.25,0.07723743359215367,0.0008445945945945946,0.057617187500000014,0.96875,0.8758445945945946,YCR035C,ess
0.028213166144200625,0.15625,1.0,0.022680833673886392,0.023498694516971282,1.1622327288123633,1.6505791505791505,0.3785900783289817,YCR043C,non_ess
0.01567398119122257,0.0625,2.0,0.03126277073968124,0.009823182711198428,0.5070377048739134,0.8561643835616439,0.6915520628683693,YCR046C,non_ess
0.050156739811912224,0.09375,1.5,0.02697180220678382,0.035874439461883414,1.7151860380559931,1.4414414414414412,0.16367713004484305,YCR049C,non_ess
0.012539184952978056,0.0,1.0,0.11176951369023294,0.002365464222353637,0.06853932584269662,0.325,0.5209934949733885,YCR054C,ess
0.0438871473354232,0.0,0.0,0.18532897425418882,0.005052327679538073,0.16050856397301724,0.7428774928774929,0.574882713821725,YCR057C,ess
0.028213166144200625,0.25,1.6,0.019411524315488354,0.026865671641791045,0.8818006740491093,1.061491935483871,0.42388059701492536,YCR060W,non_ess
0.15047021943573669,0.375,1.5,0.12566407846342462,0.02532981530343008,0.7594104498932828,1.0055201698513805,0.09393139841688654,YCR061W,non_ess
0.050156739811912224,0.0,0.0,0.02451982018798529,0.03902439024390244,1.1144465290806755,0.9435897435897436,0.5829268292682926,YCR064C,non_ess
0.009404388714733543,0.0,0.0,0.10196158561503883,0.0019392372333548805,0.06729353121105698,0.21649484536082475,0.6709760827407886,YCR072C,ess
0.012539184952978056,0.0,0.0,0.03555373927257867,0.006993006993006993,0.31103341103341103,0.5407407407407407,0.5192307692307693,YCR086W,non_ess
0.05329153605015674,0.0,0.0,0.4274621986105435,0.002687322162503952,0.17031650683247268,0.4689655172413793,0.2571925387290547,YCR093W,ess
0.0877742946708464,0.0,0.0,0.0704944830404577,0.025806451612903226,1.1943383805134955,0.9591836734693876,0.14746543778801846,YCR105W,non_ess
0.009404388714733543,0.09375,0.75,0.009603596240294238,0.015706806282722512,0.5504811093816329,0.2601351351351351,0.3612565445026178,YCR108C,non_ess
0.04075235109717868,0.09375,0.75,0.02063751532488762,0.036827195467422094,4.472081407484716,0.9300986842105262,0.2407932011331445,YDL242W,non_ess
0.06896551724137931,0.03125,1.0,0.005925623212096446,0.1605839416058394,14.76264787314372,1.7339901477832511,0.24087591240875916,YDL240C-A,non_ess
0.0,0.0,1.0,0.030854107069881488,0.0,0.0,0.0,1.0,YDL235C,ess
0.0877742946708464,0.03125,1.0,0.05986922762566409,0.03013993541442412,2.2049994019854084,1.830065359477124,0.1829924650161464,YDL222C,non_ess
0.11912225705329153,0.0,0.0,0.1855333060890887,0.0136986301369863,0.7772763900080579,0.6742526518804243,0.3489545782263879,YDL220C,ess
0.0,0.03125,0.5,0.03902738046587659,0.0,0.0,0.0,1.0,YDL217C,ess
0.003134796238244514,0.0625,0.6666666666666666,0.0659991826726604,0.0009813542688910696,0.05827162696642577,0.2765151515151515,0.9636898920510304,YDL209C,ess
0.0,0.0,0.0,0.028606456885982838,0.0,0.0,0.0,1.0,YDL208W,ess
0.0,0.0,0.0,0.106661217817736,0.0,0.0,0.0,1.0,YDL207W,ess
0.009404388714733543,0.0,0.0,0.2568451164691459,0.0007851347814708192,0.02843395808588167,0.2601398601398602,0.4428160167495421,YDL195W,ess
